20111114,Piedmont,66,South Carolina Upstate,91,0
20111114,American,62,Maryland-Eastern Shore,64,0
20111114,Columbia Union,63,Howard,83,0
20111114,Penn State Abington,61,New Jersey Tech,113,0
20111114,Ave Maria,65,Florida Gulf Coast,79,0
20111114,Wagner,66,Connecticut,78,0
20111114,Providence,80,Fairfield,72,0
20111114,Coppin State,68,Loyola-Maryland,78,0
20111114,High Point,65,Purdue,67,0
20111114,Oakland,57,Alabama,74,0
20111114,Utah Valley,71,Houston,84,0
20111114,Indiana State,71,Louisiana-Monroe,59,0
20111114,Wisconsin-Milwaukee,59,Northern Illinois,57,0
20111114,Kennesaw State,55,Auburn,68,0
20111114,Southern Methodist,56,Colorado State,75,0
20111114,North Carolina A&T,79,Iowa,95,0
20111114,Loyola-Chicago,61,Kansas State,74,0
20111114,South Dakota State,55,Minnesota,71,0
20111114,Grambling,39,Mississippi,69,0
20111114,Mercer,63,Missouri,81,0
20111114,Harris-Stowe,60,Southeast Missouri State,95,0
20111114,East Texas Baptist,64,Texas-Arlington,99,0
20111114,Tennessee State,49,Western Kentucky,52,0
20111114,Denver,65,Texas A&M-Corpus Christi,58,0
20111114,Talladega,79,Alabama A&M,100,0
20111114,Bethune-Cookman,74,Houston Baptist,76,0
20111114,Holy Cross,38,Valparaiso,88,0
20111114,Richmond,61,Davidson,74,0
20111114,Mississippi Valley State,70,DePaul,80,0
20111114,SIU-Edwardsville,46,Illinois,66,0
20111114,Towson,47,Michigan,64,0
20111114,San Diego Christian,55,Utah,58,0
20111114,Great Falls,59,Montana,60,0
20111114,Detroit,53,Notre Dame,59,0
20111114,Austin,45,TCU,103,0
20111114,Idaho State,47,North Dakota,63,0
20111114,Florida International,79,George Mason,76,0
20111114,West Alabama,60,Oregon State,93,0
20111114,Portland,63,Washington,93,0
20111114,Nevada,67,UNLV,71,0
20111114,Stephen F. Austin,61,San Diego,66,0
20111114,California Irvine,50,San Jose State,51,0
20111114,Concordia (Ore.),61,Idaho,77,0
20111114,Nebraska,64,Southern California,61,0
20111114,Fresno State,59,Stanford,75,0
20111114,Washington State,81,Gonzaga,89,0
20111114,Northern Iowa,41,St. Mary&#039;s,57,0
20111115,Drexel,80,Rider,62,0
20111115,Morehead State,57,College of Charleston,72,0
20111115,Kent State,70,West Virginia,60,0
20111115,Belmont,81,Memphis,97,0
20111115,San Diego State,67,Baylor,77,0
20111115,Rhode Island,90,Texas,100,0
20111115,Manhattan,54,Brown,52,0
20111115,Florida International,63,Virginia Tech,78,0
20111115,Jacksonville State,59,Cincinnati,73,0
20111115,South Carolina,53,Elon,58,0
20111115,Rutgers,57,Miami (Fla.),72,0
20111115,Dayton,67,Miami (Ohio),72,0
20111115,Lamar,78,Ohio,86,0
20111115,La Salle,69,Villanova,76,0
20111115,IPFW,63,Xavier,86,0
20111115,Chattanooga,46,Butler,57,0
20111115,Charlotte,77,Central Michigan,75,0
